Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type
1150.0,2,2.0,Unfurnished,Sarita Vihar Pocket B,1.0,13500000,Ready_to_move,Resale,Apartment
1500.0,3,2.0,Unfurnished,Sarita Vihar Pocket F,1.0,14000000,Ready_to_move,Resale,Apartment
1150.0,2,2.0,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road",2.0,10800000,Ready_to_move,Resale,Apartment
900.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,9000000,Ready_to_move,New_Property,Builder_Floor
1150.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6300000,Ready_to_move,Resale,Builder_Floor
1000.0,3,3.0,Semi-Furnished,Sultanpur Extension,1.0,5500000,Ready_to_move,New_Property,Apartment
450.0,1,1.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,2350000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Semi-Furnished,Sultanpur,1.0,8500000,Ready_to_move,Resale,Apartment
445.0,1,2.0,Semi-Furnished,Sultanpur Extension,1.0,1650000,Ready_to_move,Resale,Apartment
1200.0,2,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,10000000,Ready_to_move,Resale,Apartment
50.0,1,1.0,Unfurnished,"Indra Park Palam, Manglapuri",1.0,1500000,Ready_to_move,Resale,Builder_Floor
1100.0,2,2.0,Semi-Furnished,Sultanpur,1.0,2800000,Ready_to_move,Resale,Builder_Floor
700.0,2,2.0,Semi-Furnished,Sultanpur Extension,1.0,2600000,Ready_to_move,Resale,Builder_Floor
500.0,1,1.0,Furnished,"New Manglapuri, Sultanpur",1.0,2350000,Ready_to_move,Resale,Builder_Floor
540.0,1,1.0,Unfurnished,Sultanpur Extension,1.0,2350000,Ready_to_move,Resale,Apartment
450.0,1,1.0,Unfurnished,Sultanpur,1.0,2000000,Ready_to_move,New_Property,Builder_Floor
800.0,2,2.0,Semi-Furnished,Sultanpur,1.0,5000000,Almost_ready,Resale,Builder_Floor
700.0,2,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,3500000,Ready_to_move,Resale,Builder_Floor
750.0,2,2.0,Semi-Furnished,Sultanpur,1.0,4500000,Almost_ready,Resale,Builder_Floor
750.0,2,2.0,Unfurnished,Sultanpur,1.0,4000000,Ready_to_move,Resale,Builder_Floor
1600.0,3,3.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10800000,Ready_to_move,Resale,Builder_Floor
1000.0,3,2.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10000000,Ready_to_move,New_Property,Builder_Floor
900.0,3,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,9000000,Ready_to_move,Resale,Builder_Floor
1700.0,3,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,8500000,Ready_to_move,New_Property,Apartment
1100.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6000000,Ready_to_move,Resale,Builder_Floor
1000.0,3,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,5500000,Ready_to_move,New_Property,Apartment
1000.0,3,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,7000000,Ready_to_move,New_Property,Builder_Floor
1100.0,3,2.0,Furnished,Sultanpur,1.0,6000000,Ready_to_move,Resale,Apartment
765.0,3,2.0,Unfurnished,"Manglapuri, Sultanpur",1.0,3700000,Ready_to_move,Resale,Builder_Floor
900.0,2,2.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,3100000,Ready_to_move,Resale,Builder_Floor
600.0,2,2.0,Unfurnished,Sultanpur,1.0,4500000,Ready_to_move,Resale,Apartment
360.0,1,1.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,1500000,Ready_to_move,Resale,Builder_Floor
950.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,7090000,Almost_ready,New_Property,Builder_Floor
3600.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,4500000,Ready_to_move,New_Property,Builder_Floor
1305.0,4,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",1.0,5500000,Almost_ready,New_Property,Builder_Floor
1800.0,3,4.0,Semi-Furnished,Chhattarpur,2.0,63000000,Almost_ready,New_Property,Apartment
950.0,3,2.0,Semi-Furnished,Chhattarpur,2.0,6990000,Almost_ready,New_Property,Builder_Floor
800.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,4400000,Ready_to_move,New_Property,Apartment
1800.0,4,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,12500000,Ready_to_move,Resale,Builder_Floor
800.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,3000000,Ready_to_move,New_Property,Builder_Floor
675.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,2800000,Ready_to_move,New_Property,Builder_Floor
1175.0,3,3.0,Unfurnished,"JVTS Gardens, Chhattarpur",4.0,5000000,Almost_ready,New_Property,Builder_Floor
1500.0,3,3.0,Unfurnished,Chhattarpur,4.0,6000000,Ready_to_move,Resale,Builder_Floor
810.0,2,2.0,Unfurnished,Chhattarpur,4.0,4500000,Ready_to_move,Resale,Apartment
630.0,2,2.0,Unfurnished,Chhattarpur Enclave Phase2,1.0,2800000,Ready_to_move,Resale,Apartment
650.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,2500000,Ready_to_move,Resale,Builder_Floor
1800.0,4,4.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,8500000,Ready_to_move,New_Property,Builder_Floor
725.0,2,2.0,Furnished,Chhattarpur,1.0,3000000,Ready_to_move,Resale,Apartment
900.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,4900000,Ready_to_move,New_Property,Builder_Floor
750.0,2,2.0,Unfurnished,Chhattarpur,1.0,3500000,Ready_to_move,New_Property,Builder_Floor
700.0,2,2.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,3000000,Ready_to_move,New_Property,Builder_Floor
950.0,3,2.0,Semi-Furnished,Chhattarpur,1.0,7020000,Almost_ready,New_Property,Builder_Floor
1600.0,3,4.0,Unfurnished,"DLF Chattarpur Farms, Chhattarpur",1.0,60000000,Almost_ready,New_Property,Apartment
900.0,2,2.0,Semi-Furnished,Chhattarpur,1.0,3500000,Ready_to_move,New_Property,Builder_Floor
1500.0,3,3.0,Semi-Furnished,Chhattarpur,1.0,7000000,Ready_to_move,New_Property,Builder_Floor
500.0,2,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,2.0,7000000,Ready_to_move,Resale,Apartment
1035.0,3,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,4500000,Ready_to_move,New_Property,Builder_Floor
825.0,3,2.0,Semi-Furnished,"Aravali Tower, Chhattarpur",1.0,5990000,Ready_to_move,New_Property,Builder_Floor
1300.0,3,3.0,Semi-Furnished,Chhattarpur,1.0,4400000,Ready_to_move,New_Property,Builder_Floor
765.0,2,2.0,Unfurnished,Chhattarpur,4.0,2500000,Ready_to_move,New_Property,Builder_Floor
580.0,1,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,1600000,Ready_to_move,New_Property,Builder_Floor
1750.0,3,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,6500000,Ready_to_move,New_Property,Builder_Floor
650.0,2,2.0,Semi-Furnished,Mehrauli,1.0,2750000,Ready_to_move,Resale,Apartment
405.0,1,1.0,Semi-Furnished,Mehrauli,1.0,1500000,Ready_to_move,New_Property,Apartment
675.0,2,1.0,Unfurnished,Mehrauli,1.0,2200000,Ready_to_move,Resale,Builder_Floor
850.0,2,2.0,Semi-Furnished,Mehrauli,1.0,2800000,Ready_to_move,Resale,Apartment
800.0,3,3.0,Semi-Furnished,Mehrauli,1.0,4500000,Ready_to_move,Resale,Apartment
405.0,1,1.0,Furnished,Mehrauli,1.0,1800000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,New_Property,Builder_Floor
1350.0,3,3.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,New_Property,Apartment
450.0,1,1.0,Unfurnished,Mehrauli,1.0,1700000,Ready_to_move,New_Property,Builder_Floor
1300.0,3,3.0,Semi-Furnished,Mehrauli,2.0,7000000,Ready_to_move,New_Property,Builder_Floor
1050.0,3,2.0,Unfurnished,Mehrauli,2.0,5600000,Ready_to_move,New_Property,Builder_Floor
1675.0,4,3.0,Furnished,Mehrauli,2.0,13500000,Ready_to_move,Resale,Builder_Floor
1250.0,3,3.0,Unfurnished,Mehrauli,2.0,8500000,Almost_ready,New_Property,Builder_Floor
1080.0,3,3.0,Unfurnished,Mehrauli,5.0,6000000,Ready_to_move,New_Property,Apartment
1170.0,3,3.0,Unfurnished,"Andheria Mor, Mehrauli",5.0,7200000,Almost_ready,New_Property,Builder_Floor
1250.0,3,2.0,Semi-Furnished,Mehrauli,1.0,6500000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Semi-Furnished,"Andheria Mor, Mehrauli",1.0,8400000,Ready_to_move,New_Property,Apartment
855.0,2,2.0,Semi-Furnished,Mehrauli,1.0,4000000,Ready_to_move,Resale,Builder_Floor
540.0,1,1.0,Unfurnished,Mehrauli,1.0,1700000,Ready_to_move,Resale,Builder_Floor
1044.0983,3,2.0,Unfurnished,Mehrauli,1.0,6000000,Ready_to_move,Resale,Builder_Floor
405.0,1,1.0,Semi-Furnished,Mehrauli,1.0,1600000,Ready_to_move,Resale,Apartment
500.0,1,2.0,Semi-Furnished,Mehrauli,1.0,2100000,Ready_to_move,Resale,Apartment
450.0,1,1.0,Furnished,Mehrauli,1.0,1700000,Ready_to_move,Resale,Apartment
405.0,1,1.0,Unfurnished,"Andheria Mor, Mehrauli",1.0,1500000,Ready_to_move,Resale,Apartment
405.0,1,1.0,Unfurnished,Mehrauli,1.0,1200000,Ready_to_move,Resale,Builder_Floor
450.0,1,1.0,Unfurnished,"Brijwasi Colony, Mehrauli",1.0,1650000,Ready_to_move,Resale,Apartment
173.0,2,2.0,Unfurnished,Mehrauli,1.0,3500000,Ready_to_move,Resale,Builder_Floor
1100.0,3,2.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,Resale,Builder_Floor
600.0,2,2.0,Unfurnished,Mehrauli,1.0,3200000,Ready_to_move,Resale,Builder_Floor
800.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,4400000,Ready_to_move,New_Property,Builder_Floor
990.0,4,3.0,Unfurnished,Mahavir Enclave Part 1,1.0,7200000,Almost_ready,New_Property,Builder_Floor
1100.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,7500000,Ready_to_move,New_Property,Builder_Floor
1100.0,3,2.0,Unfurnished,Mahavir Enclave,1.0,6500000,Ready_to_move,New_Property,Apartment
527.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3500000,Ready_to_move,Resale,Builder_Floor
1000.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,6500000,Ready_to_move,Resale,Builder_Floor
1000.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,6200000,Ready_to_move,Resale,Builder_Floor
450.0,1,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,2500000,Ready_to_move,New_Property,Builder_Floor
600.0,2,2.0,Semi-Furnished,Mahavir Enclave,1.0,3000000,Ready_to_move,New_Property,Apartment
950.0,3,2.0,Furnished,Mahavir Enclave Part 1,1.0,6000000,Ready_to_move,New_Property,Builder_Floor
855.0,3,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,4800000,Ready_to_move,Resale,Apartment
770.0,2,2.0,Semi-Furnished,Mahavir Enclave,1.0,3790000,Ready_to_move,New_Property,Builder_Floor
810.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,4200000,Ready_to_move,New_Property,Apartment
710.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,2900000,Ready_to_move,Resale,Apartment
950.0,3,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,5000000,Ready_to_move,Resale,Builder_Floor
450.0,1,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,2100000,Ready_to_move,New_Property,Builder_Floor
500.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3200000,Ready_to_move,Resale,Apartment
600.0,2,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3000000,Ready_to_move,Resale,Apartment
420.0,1,1.0,Unfurnished,Mahavir Enclave Part 1,1.0,2300000,Ready_to_move,Resale,Builder_Floor
900.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5900000,Almost_ready,New_Property,Builder_Floor
945.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5500000,Ready_to_move,Resale,Apartment
565.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,3500000,Ready_to_move,Resale,Builder_Floor
450.0,2,1.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,1700000,Ready_to_move,Resale,Apartment
430.0,1,1.0,Unfurnished,Mahavir Enclave,1.0,1850000,Ready_to_move,New_Property,Builder_Floor
550.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,2300000,Ready_to_move,Resale,Builder_Floor
810.0,3,2.0,Furnished,Mahavir Enclave,1.0,3800000,Ready_to_move,Resale,Builder_Floor
720.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,4500000,Ready_to_move,Resale,Builder_Floor
360.0,2,1.0,Semi-Furnished,"Vijay Enclave, Mahavir Enclave",1.0,2200000,Ready_to_move,New_Property,Apartment
820.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,5200000,Ready_to_move,Resale,Builder_Floor
459.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,2200000,Ready_to_move,Resale,Builder_Floor
378.0,1,2.0,Unfurnished,Narela Sector A1,2.0,1500000,Ready_to_move,Resale,Apartment
450.0,1,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",2.0,2200000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Semi-Furnished,"DDA Flats Pocket 1 Sector A9, Narela",2.0,3800000,Ready_to_move,Resale,Apartment
360.0,1,1.0,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1.0,1800000,Ready_to_move,Resale,Apartment
559.7228,2,2.0,Furnished,Narela,3.0,2850000,Ready_to_move,Resale,Apartment
350.0,1,1.0,Unfurnished,Narela,3.0,2500000,Ready_to_move,Resale,Apartment
365.0,1,1.0,Unfurnished,Narela,1.0,3500000,Ready_to_move,Resale,Apartment
390.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,2000000,Ready_to_move,Resale,Apartment
350.0,1,1.0,Unfurnished,"DDA Flats Pocket 3, Narela",1.0,3000000,Ready_to_move,Resale,Apartment
210.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,2000000,Ready_to_move,New_Property,Apartment
50.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment
500.0,1,1.0,Unfurnished,"DDA Pocket H, Narela",1.0,1800000,Ready_to_move,Resale,Apartment
350.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1600000,Ready_to_move,Resale,Apartment
379.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1600000,Ready_to_move,Resale,Builder_Floor
236.8058,1,1.0,Unfurnished,Narela,1.0,2000000,Ready_to_move,Resale,Apartment
445.0,1,1.0,Unfurnished,Narela Mandi,1.0,1500000,Ready_to_move,Resale,Apartment
452.0838,2,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1.0,3000000,Ready_to_move,Resale,Apartment
350.0,1,1.0,Unfurnished,Narela,1.0,1490000,Ready_to_move,New_Property,Apartment
437.0,1,1.0,Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment
61.0,3,3.0,Unfurnished,"Bhorgarh, Narela",1.0,4000000,Ready_to_move,Resale,Apartment
495.0,2,2.0,Unfurnished,Narela,1.0,1750000,Ready_to_move,Resale,Builder_Floor
900.0,2,2.0,Unfurnished,Narela Sector A9,1.0,4600000,Ready_to_move,Resale,Apartment
350.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,1800000,Ready_to_move,Resale,Builder_Floor
585.0,2,2.0,Unfurnished,Narela,1.0,1900000,Ready_to_move,Resale,Builder_Floor
198.0,1,1.0,Furnished,Narela Sector A5,1.0,1000000,Ready_to_move,Resale,Apartment
4900.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1000000,Ready_to_move,New_Property,Apartment
2077.4327,1,1.0,Unfurnished,"DDA Flats Pocket 3, Narela",1.0,1000000,Ready_to_move,Resale,Builder_Floor
50.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment
990.0,3,2.0,Furnished,Narela,1.0,5000000,Ready_to_move,Resale,Builder_Floor
425.0,1,1.0,Unfurnished,Narela,1.0,2200000,Ready_to_move,Resale,Apartment
750.0,2,2.0,Unfurnished,Malviya Nagar,1.0,13000000,Almost_ready,New_Property,Builder_Floor
1400.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",2.0,34000000,Ready_to_move,New_Property,Builder_Floor
3600.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",3.0,60000000,Ready_to_move,New_Property,Builder_Floor
3000.0,4,5.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",4.0,74500000,Ready_to_move,New_Property,Builder_Floor
2750.0,4,5.0,Unfurnished,"Geetanjali Enclave, Malviya Nagar",2.0,75000000,Almost_ready,New_Property,Builder_Floor
2050.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,62500000,Ready_to_move,New_Property,Builder_Floor
3000.0,4,4.0,Unfurnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2.0,67000000,Ready_to_move,New_Property,Builder_Floor
850.0,2,2.0,Unfurnished,Malviya Nagar,2.0,8500000,Ready_to_move,Resale,Builder_Floor
750.0,2,2.0,Unfurnished,Malviya Nagar,2.0,11500000,Almost_ready,New_Property,Builder_Floor
2600.0,4,5.0,Semi-Furnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",3.0,52500000,Ready_to_move,New_Property,Builder_Floor
800.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,12000000,Ready_to_move,New_Property,Builder_Floor
550.0,2,2.0,Semi-Furnished,Malviya Nagar,2.0,10700000,Ready_to_move,Resale,Builder_Floor
700.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,9000000,Ready_to_move,Resale,Apartment
2316.0,3,4.0,Furnished,"Geetanjali Enclave, Malviya Nagar",1.0,100000000,Ready_to_move,Resale,Builder_Floor
900.0,3,2.0,Semi-Furnished,"Khirki extension, Malviya Nagar",1.0,6200000,Ready_to_move,Resale,Apartment
100.0,3,2.0,Semi-Furnished,Malviya Nagar,1.0,17000000,Ready_to_move,Resale,Builder_Floor
900.0,2,3.0,Semi-Furnished,Malviya Nagar,2.0,12500000,Ready_to_move,Resale,Builder_Floor
1500.0,2,2.0,Semi-Furnished,Malviya Nagar,3.0,13000000,Ready_to_move,New_Property,Builder_Floor
650.0,3,2.0,Unfurnished,"Khirki extension, Malviya Nagar",3.0,4200000,Ready_to_move,Resale,Builder_Floor
2000.0,4,4.0,Semi-Furnished,Malviya Nagar,2.0,36000000,Ready_to_move,New_Property,Builder_Floor
500.0,1,1.0,Unfurnished,Malviya Nagar,2.0,2300000,Ready_to_move,Resale,Apartment
1125.0,2,2.0,Unfurnished,Malviya Nagar,2.0,8100000,Ready_to_move,Resale,Builder_Floor
1300.0,3,3.0,Semi-Furnished,Malviya Nagar,1.0,10000000,Ready_to_move,Resale,Builder_Floor
2500.0,4,5.0,Unfurnished,"Geetanjali Enclave, Malviya Nagar",1.0,62500000,Ready_to_move,New_Property,Builder_Floor
2200.0,4,5.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,65000000,Ready_to_move,New_Property,Builder_Floor
1290.0,3,2.0,Semi-Furnished,Malviya Nagar,2.0,20000000,Ready_to_move,Resale,Builder_Floor
2250.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,57500000,Ready_to_move,New_Property,Builder_Floor
1350.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor
1400.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",1.0,30000000,Ready_to_move,New_Property,Builder_Floor
1700.0,3,3.0,Unfurnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor
450.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,3300000,Ready_to_move,Resale,Apartment
750.0,2,1.0,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",1.0,7350000,Ready_to_move,Resale,Apartment
1500.0,4,1.0,Unfurnished,Dilshad Garden,1.0,12500000,Ready_to_move,Resale,Apartment
400.0,1,1.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,3500000,Ready_to_move,Resale,Apartment
650.0,2,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,6500000,Ready_to_move,Resale,Builder_Floor
900.0,2,2.0,Furnished,"Dilshad Colony, Dilshad Garden",2.0,6900000,Ready_to_move,Resale,Builder_Floor
400.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,3600000,Ready_to_move,Resale,Builder_Floor
900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2.0,13500000,Ready_to_move,Resale,Apartment
1000.0,3,2.0,Furnished,"DDA Flats Block A, Dilshad Garden",1.0,9200000,Ready_to_move,Resale,Apartment
405.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,2500000,Ready_to_move,Resale,Apartment
1700.0,3,2.0,Furnished,"DDA Flats Block A, Dilshad Garden",1.0,17000000,Ready_to_move,Resale,Apartment
800.0,3,2.0,Semi-Furnished,Dilshad Garden,1.0,9030000,Ready_to_move,Resale,Apartment
1076.39,3,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,9300000,Ready_to_move,Resale,Builder_Floor
750.0,2,1.0,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2.0,6500000,Ready_to_move,New_Property,Apartment
460.0,2,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",2.0,3300000,Ready_to_move,Resale,Builder_Floor
370.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",2.0,2400000,Ready_to_move,Resale,Builder_Floor
1800.0,3,3.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,15000000,Ready_to_move,New_Property,Builder_Floor
1080.0,3,1.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,New_Property,Apartment
350.0,1,1.0,Unfurnished,"DDA Pocket E, Dilshad Garden",1.0,4200000,Ready_to_move,Resale,Apartment
500.0,2,1.0,Furnished,Dilshad Garden,1.0,5800000,Ready_to_move,Resale,Apartment
900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,4800000,Ready_to_move,Resale,Apartment
800.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,7500000,Ready_to_move,Resale,Apartment
350.0,1,1.0,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1.0,3000000,Ready_to_move,Resale,Apartment
430.556,1,1.0,Unfurnished,Dilshad Garden,1.0,4300000,Ready_to_move,Resale,Apartment
500.0,1,1.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,2600000,Ready_to_move,Resale,Builder_Floor
1450.0,2,2.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,Resale,Apartment
800.0,2,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,6000000,Ready_to_move,Resale,Builder_Floor
1000.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,6700000,Ready_to_move,Resale,Apartment
1000.0,3,3.0,Furnished,"DDA Pocket I, Dilshad Garden",1.0,9500000,Ready_to_move,Resale,Apartment
1600.0,3,2.0,Semi-Furnished,"DDA Flats Block A, Dilshad Garden",1.0,17000000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Semi-Furnished,Vasundhara Enclave,1.0,8000000,Ready_to_move,Resale,Apartment
1500.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment
1050.0,2,2.0,Semi-Furnished,Vasundhara Enclave,1.0,9000000,Ready_to_move,Resale,Apartment
1300.0,3,2.0,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",2.0,11500000,Ready_to_move,Resale,Apartment
1600.0,4,3.0,Furnished,"Mangal Apartment, Vasundhara Enclave",1.0,20000000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Semi-Furnished,"Prayag Apartments, Vasundhara Enclave",1.0,8550000,Ready_to_move,Resale,Apartment
1350.0,4,4.0,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1.0,10500000,Ready_to_move,Resale,Apartment
1000.0,3,2.0,Furnished,"Fancy Apartments, Vasundhara Enclave",2.0,12000000,Ready_to_move,Resale,Apartment
1400.0,3,2.0,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1.0,11000000,Ready_to_move,Resale,Apartment
975.0,3,2.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment
900.0,2,2.0,Unfurnished,"Mangal Apartment, Vasundhara Enclave",1.0,9000000,Ready_to_move,Resale,Apartment
1100.0,2,2.0,Semi-Furnished,Vasundhara Enclave,1.0,10000000,Ready_to_move,Resale,Apartment
950.0,2,2.0,Unfurnished,Vasundhara Enclave,1.0,8100000,Ready_to_move,Resale,Apartment
1300.0,3,3.0,Furnished,Vasundhara Enclave,1.0,9200000,Ready_to_move,Resale,Apartment
1459.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,14200000,Ready_to_move,Resale,Apartment
1000.0,2,2.0,Semi-Furnished,"Satyam Apartment, Vasundhara Enclave",1.0,7500000,Ready_to_move,Resale,Apartment
1100.0,2,2.0,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",1.0,9500000,Ready_to_move,Resale,Apartment
1450.0,3,2.0,Furnished,"Satyam Apartment, Vasundhara Enclave",1.0,14000000,Ready_to_move,Resale,Apartment
1450.0,3,3.0,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1.0,11600000,Ready_to_move,Resale,Apartment
1150.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment
780.0,2,2.0,Semi-Furnished,Vasundhara Enclave,1.0,7500000,Ready_to_move,Resale,Apartment
1300.0,3,2.0,Semi-Furnished,"Anekant Apartment, Vasundhara Enclave",2.0,9800000,Ready_to_move,Resale,Apartment
1350.0,3,3.0,Semi-Furnished,"New Delhi Apartment, Vasundhara Enclave",1.0,12000000,Ready_to_move,Resale,Apartment
1200.0,3,2.0,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1.0,12500000,Ready_to_move,Resale,Apartment
1460.0,3,3.0,Semi-Furnished,"Pawittra Apartment, Vasundhara Enclave",1.0,16500000,Ready_to_move,Resale,Apartment
1460.0,3,3.0,Unfurnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment
1100.0,2,2.0,Unfurnished,Vasundhara Enclave,1.0,7200000,Ready_to_move,Resale,Apartment
